뉘른베르크 공항,독일,유럽,49.498699,11.078056
라이프치히/할레 지역공항,독일,유럽,51.423889,12.236389
안사임 공항,독일,유럽,49.21459961,7.109509945
에흐테르뎅겐 공항,독일,유럽,48.68989944,9.221960068
테겔 국제공항,독일,유럽,52.5597,13.2877
하노버 랭젠히겐 국제공항,독일,유럽,52.46110153,9.685079575
브레멘 공항,독일,유럽,53.04750061,8.786669731
한 공항,독일,유럽,49.9487,7.26389
페더브른 리프슈타트 공항,독일,유럽,51.61410141,8.616319656
도르트문트 공항,독일,유럽,51.5182991,7.612239838
프리드리히스하펜 공항,독일,유럽,47.67129898,9.511489868
레나르 메리 탈린 공항,에스토니아,유럽,59.41329956,24.83279991
에논테키외 공항,핀란드,유럽,68.36260223,23.42429924
할리 공항,핀란드,유럽,61.856039,24.786686
헬싱키 반타 공항,핀란드,유럽,60.31719971,24.9633007
이바로 공항,핀란드,유럽,68.6072998,27.40530014
조엔수 공항,핀란드,유럽,62.66289902,29.60750008
지바스키라 공항,핀란드,유럽,62.3995018,25.67830086
코하바 공항,핀란드,유럽,63.127102,23.051399
케미 토니오 공항,핀란드,유럽,65.77870178,24.58209991
카야니 공항,핀란드,유럽,64.28549957,27.69239998
쿠루누피 공항,핀란드,유럽,63.72119904,23.14310074
쿠사모 공항,핀란드,유럽,65.98760223,29.23940086
키틸라 공항,핀란드,유럽,67.7009964,24.84679985
쿠오피오 공항,핀란드,유럽,63.00709915,27.79780006
라펜란타 공항,핀란드,유럽,61.044601,28.144743
메리함 공항,핀란드,유럽,60.12220001,19.89819908
오울루 공항,핀란드,유럽,64.93009949,25.35460091
포리 공항,핀란드,유럽,61.46170044,21.79999924
로바니미 공항,핀란드,유럽,66.56479645,25.83040047
사본리나 공항,핀란드,유럽,61.94309998,28.94510078
탐페레 피칼라 공항,핀란드,유럽,61.41410065,23.60440063
투르쿠 공항,핀란드,유럽,60.51409912,22.26280022
유트 공항,핀란드,유럽,60.89640045,26.93840027
바사 공항,핀란드,유럽,63.05070114,21.7621994
바카우스 공항,핀란드,유럽,62.17110062,27.86860085
벨파스트 국제공항,영국,유럽,54.65750122,-6.215829849
벨파스트 시티 공항,영국,유럽,54.61809921,-5.872499943
에글린튼 공항,영국,유럽,55.0428009,-7.161109924
버밍햄 국제공항,영국,유럽,52.45389938,-1.748029947
배징턴 공항,영국,유럽,52.36970139,-1.479719996
글로스터셔 공항,영국,유럽,51.89419937,-2.167220116
맨체스터 국제공항,영국,유럽,53.35369873,-2.274950027
세인트 마건 공군기지,영국,유럽,50.44060135,-4.995409966
카디프 국제공항,영국,유럽,51.39670181,-3.343329906
페어우드 커몬 공항,영국,유럽,51.6053009,-4.067830086
브리스틀 국제공항,영국,유럽,51.382702,-2.71909
존 레논 공항,영국,유럽,53.33359909,-2.849720001
루톤 공항,영국,유럽,51.87469864,-0.3683330119
본머스 국제공항,영국,유럽,50.77999878,-1.842499971
사우샘프턴 국제공항,영국,유럽,50.95029831,-1.35679996
더 블라예 공항,영국,유럽,49.706104,-2.21472
건지 공항,영국,유럽,49.43500137,-2.601969957
저지 스테이츠 공항,영국,유럽,49.207901,-2.195509911
쇼햄 공항,영국,유럽,50.835602,-0.297222
비긴 힐 공항,영국,유럽,51.3307991,0.03249999881
개트윅 공항,영국,유럽,51.148102,-0.190278
런던 시티 공항,영국,유럽,51.505299,0.055278
히드로우 공항,영국,유럽,51.4706,-0.461941
사우스엔드 시공항,영국,유럽,51.57139969,0.695555985
리드 국제공항,영국,유럽,50.95610046,0.9391670227
칼라일 공항,영국,유럽,54.9375,-2.809170008
블랙풀 공항,영국,유럽,53.77170181,-3.028609991
험버사이드 공항,영국,유럽,53.57440186,-0.3508329988
리즈 브랫포드 국제공항,영국,유럽,53.86589813,-1.660570025
후워든 공항,영국,유럽,53.17810059,-2.977780104
로널즈웨이 공항,영국,유럽,54.08330154,-4.623889923
뉴캐슬 국제공항,영국,유럽,55.03749847,-1.691669941
더햄티즈 공항,영국,유럽,54.50920105,-1.429409981
노팅엄 이스트 미들랜 공항,영국,유럽,52.83110046,-1.328060031
커크월 공항,영국,유럽,58.95780182,-2.904999971
섬버그 공항,영국,유럽,59.87889862,-1.295560002
윅 존 오그로츠 공항,영국,유럽,58.45890045,-3.093060017
다이스 공항,영국,유럽,57.20190048,-2.197779894
인버니스 공항,영국,유럽,57.54249954,-4.047500134
글래스고 국제공항,영국,유럽,55.87189865,-4.433060169
에든버러 공항,영국,유럽,55.95000076,-3.372499943
글리니지데일 공항,영국,유럽,55.68190002,-6.256669998
프레스트윅 공항,영국,유럽,55.50939941,-4.586669922
벤베쿠라 공항,영국,유럽,57.48109818,-7.362780094
스캐스타 공항,영국,유럽,60.43280029,-1.296110034
던디 공항,영국,유럽,56.45249939,-3.02583003
스토노와 공항,영국,유럽,58.21559906,-6.331110001
타이리 공항,영국,유럽,56.49919891,-6.869170189
케임브리지 공항,영국,유럽,52.205002,0.175
노리치 국제공항,영국,유럽,52.67580032,1.282780051
스텐스테드 공항,영국,유럽,51.88499832,0.2349999994
엑서터 국제공항,영국,유럽,50.7344017,-3.413889885
옥스퍼드 공항,영국,유럽,51.8368988,-1.320000052
스키폴 공항,네덜란드,유럽,52.308601,4.76389
마스트리히트 아흐츤 공항,네덜란드,유럽,50.911701,5.77014
에인트호벤 공항,네덜란드,유럽,51.45009995,5.374529839
엘데 공항,네덜란드,유럽,53.11970139,6.579440117
로테르담 공항,네덜란드,유럽,51.956902,4.43722
코크 국제공항,아일랜드,유럽,51.84130096,-8.491109848
더블린 국제공항,아일랜드,유럽,53.421299,-6.27007
아일랜드 웨스트 녹크 공항,아일랜드,유럽,53.91030121,-8.818490028
섀넌 국제공항,아일랜드,유럽,52.702,-8.92482
워터퍼드 공항,아일랜드,유럽,52.18719864,-7.086959839
터스럽 공항,덴마크,유럽,56.29999924,10.61900043
빌룬드 공항,덴마크,유럽,55.74029922,9.151780128
코펜하겐 지역공항,덴마크,유럽,55.61790085,12.65600014
에스비에르 공항,덴마크,유럽,55.525902,8.5534
카루프 공항,덴마크,유럽,56.29750061,9.124629974
로스카일데 공항,덴마크,유럽,55.58560181,12.13140011
본홀름 공항,덴마크,유럽,55.06330109,14.75959969
손더보리 공항,덴마크,유럽,54.96440125,9.791729927
티스테드 공항,덴마크,유럽,57.06880188,8.705220222
바가 공항,페로 제도,유럽,62.06359863,-7.277219772
올보르 공항,덴마크,유럽,57.09275891,9.849243164
뤽상부르 국제공항,룩셈부르크,유럽,49.6233333,6.2044444
바이그라 공항,노르웨이,유럽,62.5625,6.119699955
안도야 공항,노르웨이,유럽,69.29250336,16.14419937
알타 공항,노르웨이,유럽,69.97609711,23.37170029
브로노이 공항,노르웨이,유럽,65.46109772,12.21749973
보되 공항,노르웨이,유럽,67.26920319,14.36530018
플레스랜드 공항,노르웨이,유럽,60.29339981,5.218140125
보트스피오르 공항,노르웨이,유럽,70.60050201,29.69140053
키예빅 공항,노르웨이,유럽,58.204201,8.08537
바두포스 공항,노르웨이,유럽,69.05580139,18.54039955
레이린 공항,노르웨이,유럽,61.0155983,9.288060188
플로로 공항,노르웨이,유럽,61.58359909,5.024720192
오슬로 공항,노르웨이,유럽,60.121,11.0502
카모이 공항,노르웨이,유럽,59.34529877,5.208360195
하스비크 공항,노르웨이,유럽,70.48670197,22.13969994
크베르베르케트 공항,노르웨이,유럽,63.11180115,7.824520111
후에이벅트묀 공항,노르웨이,유럽,69.72579956,29.8913002
아로 공항,노르웨이,유럽,62.74470139,7.262499809
키열스타트 공항,노르웨이,유럽,65.78399658,13.21490002
바낙 공항,노르웨이,유럽,70.06880188,24.9734993
노토덴 공항,노르웨이,유럽,59.565701,9.21222
올랜드 마인 에어스테이션,노르웨이,유럽,63.69889832,9.604000092
뢰로스 공항,노르웨이,유럽,62.57839966,11.34230042
시엔 공항,노르웨이,유럽,59.18500137,9.566940308
스토카 공항,노르웨이,유럽,65.95680237,12.46889973
트론드하임 공항,노르웨이,유럽,63.4578018,10.9239998
솔라 공항,노르웨이,유럽,58.87670135,5.63778019
레히 바웨사 공항,폴란드,유럽,54.37760162,18.46619987
J. 폴 투 밸리스 국제공항,폴란드,유럽,50.077702,19.7848
피르조위체 공항,폴란드,유럽,50.4743,19.08
라위카 공항,폴란드,유럽,52.42100143,16.82629967
자시온카 공항,폴란드,유럽,50.11000061,22.0189991
골레니요 공항,폴란드,유럽,53.58470154,14.90219975
바르샤바 프레데릭 쇼팽 공항,폴란드,유럽,52.16569901,20.96710014
니콜라우스 코페르니쿠스 공항,폴란드,유럽,51.10269928,16.88579941
바비모스트 공항,폴란드,유럽,52.13850021,15.7986002
칼링지 공항,스웨덴,유럽,56.26670074,15.26500034
란베터 공항,스웨덴,유럽,57.66279984,12.27980042
악사모 공항,스웨덴,유럽,57.75759888,14.06869984
트롤하탄 베네르스보리 공항,스웨덴,유럽,58.31809998,12.34500027
모라 공항,스웨덴,유럽,60.957901,14.5114
스카프스타 공항,스웨덴,유럽,58.78860092,16.91220093
크리스티안스타드 공항,스웨덴,유럽,55.92169952,14.08549976
칼마르 공항,스웨덴,유럽,56.6855011,16.28759956
스투럽 공항,스웨덴,유럽,55.53630536,13.37619781
할름스타드 공항,스웨덴,유럽,56.69110107,12.82019997
벡셰 공항,스웨덴,유럽,56.92910004,14.72799969
스베그 공항,스웨덴,유럽,62.04779816,14.4229002
옐리바레 공항,스웨덴,유럽,67.13240051,20.81459999
크람포르스 공항,스웨덴,유럽,63.04859924,17.76889992
뤽셀레 공항,스웨덴,유럽,64.5483017,18.71619987
순스발 티므루,스웨덴,유럽,62.52809906,17.44389915
외른셸스비크 공항,스웨덴,유럽,63.40829849,18.98999977
키루나 공항,스웨덴,유럽,67.8219986,20.33679962
셸레프테오 공항,스웨덴,유럽,64.62480164,21.07690048
우메오 공항,스웨덴,유럽,63.79180145,20.28280067
빌헬미나 공항,스웨덴,유럽,64.57910156,16.83359909
아르비스야우르 공항,스웨덴,유럽,65.59030151,19.28190041
오레브로 보포르 공항,스웨덴,유럽,59.22370148,15.03800011
바스테라스 하슬로 공항,스웨덴,유럽,59.58940125,16.63360023
칼락스 공항,스웨덴,유럽,65.54380035,22.12199974
알란다 공항,스웨덴,유럽,59.65190125,17.91860008
브로마 공항,스웨덴,유럽,59.35440063,17.94169998
달라 공항,스웨덴,유럽,60.42200089,15.51519966
린셰핑 공항,스웨덴,유럽,58.40620041,15.68050003
쿤상겐 공항,스웨덴,유럽,58.5862999,16.25060081
비스뷔 공항,스웨덴,유럽,57.66279984,18.34620094
라아게 공항,독일,유럽,53.91820145,12.27830029
블룸폰테인 국제공항,남아프리카,아프리카,-29.09269905,26.30240059
케이프타운 국제공항,남아프리카,아프리카,-33.96480179,18.60169983
킹샤카 국제공항,남아프리카,아프리카,-29.61444444,31.11972222
이스트런던 공항,남아프리카,아프리카,-33.03559875,27.82589912
죠지 공항,남아프리카,아프리카,-34.0056,22.378902
OR 탐보 국제공항,남아프리카,아프리카,-26.1392,28.246
킴벌리 공항,남아프리카,아프리카,-28.80279922,24.76519966
포트엘리자베스 공항,남아프리카,아프리카,-33.98490143,25.61730003
우핑턴 공항,남아프리카,아프리카,-28.39909935,21.2602005
프란시스타운 공항,보츠와나,아프리카,-21.1595993,27.47450066
카세인 공항,보츠와나,아프리카,-17.83289909,25.16239929
마운 공항,보츠와나,아프리카,-19.97260094,23.43110085
서 서츠 카마 국제공항,보츠와나,아프리카,-24.555201,25.9182
셀레비-피크베 지역공항,보츠와나,아프리카,-22.0583,27.8288
마야 마야 공항,콩고 민주공화국,아프리카,-4.251699924,15.25300026
A. 네토 공항,콩고 민주공화국,아프리카,-4.816030025,11.88659954
매츠파 국제공항,에스와티니,아프리카,-26.52899933,31.30750084
방기 음포코 국제공항,중앙아프리카공화국,아프리카,4.398479939,18.51880074
산타 이사벨 공항,적도 기니,아프리카,3.755270004,8.708720207
서 씨우사구 람굴람 국제공항,모리셔스,아프리카,-20.430201,57.683601
플레인 코레일 공항,모리셔스,아프리카,-19.7577,63.361
두알라 국제공항,카메룬,아프리카,4.006080151,9.719479561
살람 공항,카메룬,아프리카,10.4513998,14.25739956
음 게운데레 공항,카메룬,아프리카,7.357009888,13.55920029
가루아 국제공항,카메룬,아프리카,9.335889816,13.37010002
바멘다 공항,카메룬,아프리카,6.039239883,10.1225996
리빙스턴 공항,잠비아,아프리카,-17.82180023,25.8227005
루사카 국제공항,잠비아,아프리카,-15.33080006,28.45260048
엠푸베 공항,잠비아,아프리카,-13.25889969,31.93659973
은돌라 공항,잠비아,아프리카,-12.99810028,28.66489983
프린스 사이드 이브라힘 국제공항,코모로,아프리카,-11.5337,43.2719
쟈우지 파만지 공항,마요트,아프리카,-12.8046999,45.28110123
롤런드 개로스 공항,레위니옹,아프리카,-20.88710022,55.51029968
피에르폰즈 공항,에위니옹,아프리카,-21.32089996,55.42499924
아바토 국제공항,마다가스카르,아프리카,-18.7969,47.478802
토아마시나 공항,마다가스카르,아프리카,-18.10950089,49.39250183
암보로비 공항,마다가스카르,아프리카,-15.66684174,46.35123253
페신 공항,마다가스카르,아프리카,-13.31210041,48.31480026
카빈다 공항,앙골라,아프리카,-5.596990108,12.18840027
콰트로 데 페베레이로 공항,앙골라,아프리카,-8.85837,13.2312
레온 음바 공항,가봉,아프리카,0.4586000144,9.412280083
프린시프 공항,상투메프린시페,아프리카,1.662940025,7.411739826
살라자르국제공항,상투메프린시페,아프리카,0.3781749904,6.712150097
베이라 공항,모잠비크,아프리카,-19.79640007,34.9076004
이냠바네 공항,모잠비크,아프리카,-23.87639999,35.40850067
리칭가 공항,모잠비크,아프리카,-13.274,35.2663
마푸토 국제공항,모잠비크,아프리카,-25.920799,32.572601
모킴보아드프라이아 공항,모잠비크,아프리카,-11.36180019,40.35490036
나칼라 공항,모잠비크,아프리카,-14.48820019,40.71220016
남풀라 공항,모잠비크,아프리카,-15.10560036,39.28179932
펨바 / 펨바아일랜드 공항,모잠비크,아프리카,-12.99176216,40.52401352
퀴리메인 공항,모잠비크,아프리카,-17.85549927,36.86909866
마툰도 공항,모잠비크,아프리카,-16.10479927,33.64020157
빌라쿨로 공항,모잠비크,아프리카,-22.01840019,35.31330109
세이셸 국제공항,세이셸,아프리카,-4.67434,55.521801
조슈아 쿠브쿠 코모 국제공항,짐바브웨,아프리카,-20.017401,28.617901
빅토리아폴스 공항,짐바브웨,아프리카,-18.09589958,25.8390007
하라레 국제공항,짐바브웨,아프리카,-17.931801,31.0928
릴롱궤 국제공항,말라위,아프리카,-13.7894001,33.78099823
세노우 공항,말리,아프리카,12.5335,-7.94994
반줄 국제공항,감비아,아프리카,13.3380003,-16.6522007
푸에르트벤츄라 공항,스페인,유럽,28.45269966,-13.86380005
히에로 공항,스페인,유럽,27.81480026,-17.88710022
라 팔마 공항,스페인,유럽,28.626499,-17.7556
그랑 카나리아 공항,스페인,유럽,27.93190002,-15.38659954
아리시페 공항,스페인,유럽,28.945499,-13.6052
쉬흐 라이나 소피아 공항,스페인,유럽,28.04450035,-16.57250023
노르테 로스 로데오스 공항,스페인,유럽,28.48270035,-16.34149933
멜리야 공항,스페인,유럽,35.27980042,-2.956259966
런자이 국제공항,시에라리온,아프리카,8.61644,-13.1955
알 마씨라 공항,모로코,아프리카,30.32500076,-9.413069725
플라지 블랑슈 공항,모로코,아프리카,28.44820023,-11.16129971
사이스 공항,모로코,아프리카,33.9272995,-4.97796011
뮬랴이 알리 쉐리프 공항,모로코,아프리카,31.94750023,-4.398330212
레스 안가데스 공항,모로코,아프리카,34.78720093,-1.923990011
벤슬리만 공항,모로코,아프리카,33.655399,-7.22145
살레 공항,모로코,아프리카,34.051498,-6.75152
모하메드 V 공항,모로코,아프리카,33.36750031,-7.589970112
메나라 공항,모로코,아프리카,31.60689926,-8.036299706
아우아자자테 공항,모로코,아프리카,30.93910027,-6.909430027
샤리프 알 잇드리시 공항,모로코,아프리카,35.17710114,-3.839519978
사니아 라멜 공항,모로코,아프리카,35.59429932,-5.320020199
뷰카이프 / 탕게르 공항,모로코,아프리카,35.72689819,-5.916890144
지겐코르 공항,세네갈,아프리카,12.5556,-16.281799
캡스컬링 공항,세네갈,아프리카,12.39533,-16.748
레오로드 세다르 셍고르 공항,세네갈,아프리카,14.73970032,-17.49020004
세인트루이스 공항,세네갈,아프리카,16.05080032,-16.46319962
탐부컨다 공항,세네갈,아프리카,13.73680019,-13.65310001
누악쇼트-옴툰시 국제공항,모리타니아,아프리카,18.31,-15.9697222
아밀카르 카브럴 국제공항,카보베르데,아프리카,16.7414,-22.9494
레이빌 공항,카보베르데,아프리카,16.1364994,-22.88890076
빌라 도마이오 공항,카보베르데,아프리카,15.1559,-23.21369934
프레기가 공항,카보베르데,아프리카,16.58839989,-24.28470039
산페드로 공항,카보베르데,아프리카,16.83320045,-25.05529976
보울 공항,이디오피아,아프리카,8.977890015,38.79930115
부줌부라 국제공항,부룬디,아프리카,-3.324019909,29.31850052
엘 노흐자 공항,이집트,아프리카,31.18390083,29.94890022
아부심벨 공항,이집트,아프리카,22.37599945,31.61170006
카이로 국제공항,이집트,아프리카,30.12190056,31.40559959
허가다 국제공항,이집트,아프리카,27.17830086,33.79940033
룩소르 공항,이집트,아프리카,25.671,32.7066
메르사마트루 공항,이집트,아프리카,31.3253994,27.22170067
포트사이드 공항,이집트,아프리카,31.27939987,32.24000168
마운트 시나이 공항,이집트,아프리카,28.68530083,34.0625
아스완국제공항,이집트,아프리카,23.96439934,32.81999969
엘도렛 공항,케냐,아프리카,0.4044579864,35.23889923
모이 국제공항,케냐,아프리카,-4.034830093,39.59420013
윌슨 공항,케냐,아프리카,-1.321720004,36.81480026
키갈리 국제공항,르완다,아프리카,-1.96863,30.1395
하르툼 시빌 공항,수단,아프리카,15.58950043,32.55319977
아루샤 공항,탄자니아,아프리카,-3.367789984,36.63330078
다르에스살람 국제공항,탄자니아,아프리카,-6.87811,39.202599
킬리만자로 국제공항,탄자니아,아프리카,-3.429409981,37.07450104
레이크마냐라 공항,탄자니아,아프리카,-3.37631011,35.81829834
므타라 공항,탄자니아,아프리카,-10.33909988,40.18180084
므완자 공항,탄자니아,아프리카,-2.444489956,32.93270111
탕가 공항,탄자니아,아프리카,-5.09236002,39.07120132
키자우니 공항,탄자니아,아프리카,-6.22202,39.224899
엔테베 / 캄팔라 국제공항,우간다,아프리카,0.042386,32.443501
티라나 리냐스 공항,알바니아,유럽,41.41469955,19.72060013
부르가스 국제공항,불가리아,유럽,42.56959915,27.51519966
쿠루모포 국제공항,불가리아,유럽,42.067799,24.8508
소피아 공항,불가리아,유럽,42.69669342,23.41143608
바르나 국제공항,불가리아,유럽,43.232101,27.8251
라르나카 /라나카 국제공항,키프러스,유럽,34.87509918,33.62490082
파포스 국제공항,키프러스,유럽,34.7179985,32.4856987
두브로브니크 공항,크로아티아,유럽,42.56140137,18.26819992
오시예크 공항,크로아티아,유럽,45.46269989,18.81019974
풀라 공항,크로아티아,유럽,44.89350128,13.9222002
리예카 공항,크로아티아,유럽,45.21689987,14.5703001
스플리트 공항,크로아티아,유럽,43.53889847,16.29800034
플레소 공항,크로아티아,유럽,45.74290085,16.06879997
자다르 공항,크로아티아,유럽,44.108299,15.3467
알바세테 공항,스페인,유럽,38.94850159,-1.863520026
알리칸테 공항,스페인,유럽,38.28219986,-0.5581560135
알메리아 국제공항,스페인,유럽,36.84389877,-2.370100021
아스투리아스 공항,스페인,유럽,43.56359863,-6.034619808
코르도바 공항,스페인,유럽,37.84199905,-4.848879814
빌바오 공항,스페인,유럽,43.30110168,-2.910609961
바르셀로나 국제공항,스페인,유럽,41.2971,2.07846
바다호스 공항,스페인,유럽,38.8913002,-6.82133007
아코루냐 공항,스페인,유럽,43.302101,-8.37726
지로나 코스타 브라바 공항,스페인,유럽,41.90100098,2.760550022
그라나다 공항,스페인,유럽,37.18870163,-3.777359962
이비사 공항,스페인,유럽,38.8728981,1.37311995
라 파라 공항,스페인,유럽,36.74459839,-6.060110092
산자비에 공항,스페인,유럽,37.77500153,-0.8123890162
마드리드 바라쟈스 공항,스페인,유럽,40.471926,-3.56264
말라가 공항,스페인,유럽,36.67490005,-4.499110222
메노르카 공항,스페인,유럽,39.86259842,4.218649864
팜플로나 공항,스페인,유럽,42.77000046,-1.646329999
레우스 공항,스페인,유럽,41.1473999,1.167170048
마타칸 공항,스페인,유럽,40.95209885,-5.501989841
산세바스티안 공항,스페인,유럽,43.35649872,-1.790609956
산티아고 공항,스페인,유럽,42.89630127,-8.415140152
토레존 공군기지,스페인,유럽,40.49670029,-3.445869923
발렌시아 공항,스페인,유럽,39.4893,-0.481625
바야돌리드 공항,스페인,유럽,41.70610046,-4.851940155
비토리아 공항,스페인,유럽,42.88280106,-2.7244699
비고 피내이더 국제공항,스페인,유럽,42.23180008,-8.62677002
